Date,Open,Max,Min,Close,Volume
2011-06-19,18.55,24.5,13,17.51,0
2011-06-26,17.51,17.51,14.01,16.45,0
2011-07-03,16.45,18,15,15.44,0
2011-07-10,15.44,16.5,11,14.9,0
2011-07-17,14.9,15.2,13.02,13.16,0
2011-07-24,13.16,14.7,12.51,13.98,0
2011-07-31,13.98,14.9,12.83,13.35,0
2011-08-07,13.35,13.55,5.74,7.9,0
2011-08-14,7.9,12.1,7.06,10.8,0
2011-08-21,10.8,11.89,10.66,11.31,0
2011-08-28,11.31,11.5,7.64,9.07,0
2011-09-04,9.07,9.27,7.85,8.18,0
2011-09-11,8.18,8.19,4.18,5.86,0
2011-09-18,5.86,6.58,4.44,5.2,0
2011-09-25,5.2,6.8,4.9,5.33,0
2011-10-02,5.33,5.4,4.63,5.03,0
2011-10-09,5.03,5.04,3.78,4.1,0
2011-10-16,4.1,4.45,3.4,3.56,0
2011-10-23,3.56,3.74,2.04,3.17,0
2011-10-30,3.17,3.83,2.44,3.27,0
2011-11-06,3.27,3.44,2.85,2.96,0
2011-11-13,2.96,3.21,2.8,3,0
2011-11-20,3,3,1.99,2.2,0
2011-11-27,2.2,2.56,2.17,2.48,0
2011-12-04,2.48,3.14,2.44,2.83,0
2011-12-11,2.83,3.38,2.78,3.25,0
2011-12-18,3.25,3.29,2.99,3.19,0
2011-12-25,3.19,4.5,3.19,4.22,0
2012-01-01,4.22,5.5,3.81,5.27,0
2012-01-08,5.27,7.22,4.65,7.11,0
