Date,Open,High,Low,Close,Volume,MA_10,MA_50,RSI,BB_Middle,BB_Upper,BB_Lower
2020-05-05 00:00:00+00:00,7.386750221252441,7.506750106811523,7.282249927520752,7.343500137329102,368896000,7.266849994659424,6.547635011672973,55.84451137945028,7.09236249923706,7.683625847829742,6.501099150644379
2020-05-06 00:00:00+00:00,7.423250198364258,7.550000190734863,7.385250091552734,7.44474983215332,323464000,7.295949983596802,6.56550500869751,51.536548718377716,7.140812492370605,7.675421337859184,6.606203646882026
2020-05-07 00:00:00+00:00,7.584499835968018,7.6852498054504395,7.5329999923706055,7.6217498779296875,373732000,7.348099994659424,6.584115009307862,55.961989317763816,7.188212490081787,7.7165265043763105,6.659898475787263
2020-05-08 00:00:00+00:00,7.693749904632568,7.818749904632568,7.659749984741211,7.8125,339216000,7.405375003814697,6.614065008163452,61.82510570529426,7.250149989128113,7.7654414764029225,6.734858501853304
2020-05-11 00:00:00+00:00,7.807499885559082,8.112500190734863,7.778749942779541,8.065500259399414,469060000,7.469225025177002,6.640340013504028,76.50463253810697,7.316112494468689,7.89378572769334,6.738439261244038
2020-05-12 00:00:00+00:00,8.123499870300293,8.172499656677246,7.792749881744385,7.802499771118164,493060000,7.521075010299683,6.658175010681152,63.79290593374144,7.351299977302551,7.958219417113408,6.744380537491693
2020-05-13 00:00:00+00:00,7.917500019073486,8.078499794006348,7.594749927520752,7.78000020980835,625852000,7.55292501449585,6.680830011367798,64.6450521145814,7.389249992370606,8.004075583641555,6.7744244010996555
2020-05-14 00:00:00+00:00,7.841750144958496,8.03600025177002,7.6875,8.030500411987305,602312000,7.625275039672852,6.699185018539429,66.2588690587307,7.42240002155304,8.10052444016587,6.744275602940211
2020-05-15 00:00:00+00:00,7.889750003814697,8.500499725341797,7.874000072479248,8.490750312805176,987660000,7.767400074005127,6.73235502243042,69.66447671604017,7.481537532806397,8.3077706525839,6.655304413028893
2020-05-18 00:00:00+00:00,8.760499954223633,8.916500091552734,8.680500030517578,8.750249862670898,774460000,7.914200067520142,6.7743400192260745,75.98581683269978,7.560237526893616,8.548079113838323,6.572395939948907
2020-05-19 00:00:00+00:00,8.790249824523926,9.087499618530273,8.762749671936035,8.805500030517578,717320000,8.06040005683899,6.827730016708374,74.89810455929758,7.663625025749207,8.719496909400759,6.607753142097655
2020-05-20 00:00:00+00:00,8.991000175476074,9.043000221252441,8.888750076293945,8.970000267028809,587536000,8.212925100326538,6.876590023040771,80.69397833480545,7.75443754196167,8.931169521778399,6.577705562144941
2020-05-21 00:00:00+00:00,9.05150032043457,9.052499771118164,8.737500190734863,8.775250434875488,761068000,8.328275156021117,6.928860034942627,81.98781657692382,7.838187575340271,9.056567187737052,6.61980796294349
2020-05-22 00:00:00+00:00,8.825249671936035,9.093000411987305,8.713250160217285,9.026249885559082,1038764000,8.449650144577026,7.001230030059815,82.24256124259422,7.927512574195862,9.22080844403179,6.6342167043599325
2020-05-26 00:00:00+00:00,9.156749725341797,9.181750297546387,8.67199993133545,8.71774959564209,770780000,8.514875078201294,7.055165023803711,73.27855595266635,7.992050051689148,9.308790646521315,6.675309456856982
2020-05-27 00:00:00+00:00,8.625,8.632749557495117,7.9967498779296875,8.525250434875488,1175892000,8.587150144577027,7.127470035552978,67.75387549767834,8.054112577438355,9.347131080934309,6.761094073942401
2020-05-28 00:00:00+00:00,8.412249565124512,8.760499954223633,8.379249572753906,8.487000465393066,734896000,8.657850170135498,7.188575048446655,64.89628696566476,8.105387592315674,9.380669187790206,6.8301059968411435
2020-05-29 00:00:00+00:00,8.554499626159668,8.875499725341797,8.484999656677246,8.875499725341797,745256000,8.742350101470947,7.264675045013428,67.13411182959534,8.183812570571899,9.445204501254066,6.922420639889731
2020-06-01 00:00:00+00:00,8.833250045776367,8.840749740600586,8.689499855041504,8.806249618530273,389876000,8.773900032043457,7.334315032958984,62.691678608368285,8.270650053024292,9.44517714278863,7.096122963259956
2020-06-02 00:00:00+00:00,8.796250343322754,8.837249755859375,8.657999992370605,8.825249671936035,391320000,8.781400012969971,7.407945022583008,69.12219808341345,8.347800040245057,9.449405994290254,7.246194086199858
2020-06-03 00:00:00+00:00,8.822250366210938,8.866250038146973,8.699999809265137,8.769499778747559,365440000,8.777799987792969,7.476990022659302,68.2733199073271,8.419100022315979,9.427677248024185,7.410522796607771
2020-06-04 00:00:00+00:00,8.727999687194824,8.943249702453613,8.677499771118164,8.766500473022461,424280000,8.757450008392334,7.52773003578186,64.95936800008064,8.485187554359436,9.39314195134563,7.577233157373244
2020-06-05 00:00:00+00:00,8.794500350952148,8.996999740600586,8.708000183105469,8.920000076293945,481748000,8.77192497253418,7.583320035934448,59.967499954602694,8.550100064277649,9.38045512689353,7.719745001661766
2020-06-08 00:00:00+00:00,8.877249717712402,8.889749526977539,8.685750007629395,8.805000305175781,387736000,8.74980001449585,7.6308000373840335,51.362800784684595,8.599725079536437,9.360160232348715,7.83928992672416
2020-06-09 00:00:00+00:00,8.800000190734863,9.109749794006348,8.751250267028809,9.045999526977539,468488000,8.782625007629395,7.685355024337769,55.47960623980921,8.648750042915344,9.390361160480532,7.907138925350155
2020-06-10 00:00:00+00:00,9.167750358581543,9.5,9.153499603271484,9.36674976348877,632180000,8.866774940490723,7.73989501953125,58.43879922237332,8.726962542533874,9.421221505344317,8.032703579723432
2020-06-11 00:00:00+00:00,9.149999618530273,9.261249542236328,8.78600025177002,8.796250343322754,583652000,8.897699928283691,7.784020023345947,50.385108036620586,8.777775049209595,9.310079588754649,8.24547050966454
2020-06-12 00:00:00+00:00,9.162500381469727,9.187250137329102,8.70324993133545,8.932499885559082,570908000,8.90339994430542,7.841135025024414,48.205223518173796,8.822875022888184,9.225692422404657,8.42005762337171
2020-06-15 00:00:00+00:00,8.815250396728516,9.182250022888184,8.743749618530273,9.173749923706055,400004000,8.940149974822997,7.896875019073486,58.96052504837718,8.857025003433227,9.257084412700207,8.456965594166247
2020-06-16 00:00:00+00:00,9.225000381469727,9.26675033569336,8.838749885559082,9.068499565124512,535716000,8.964474964141846,7.956290006637573,61.05402059294965,8.872937488555909,9.280363862371267,8.46551111474055
2020-06-17 00:00:00+00:00,9.113750457763672,9.298999786376953,9.070249557495117,9.236000061035156,408304000,9.011124992370606,8.006810007095337,64.47903296991784,8.894462490081787,9.331313011272387,8.457611968891188
2020-06-18 00:00:00+00:00,9.22700023651123,9.282500267028809,9.114500045776367,9.218000411987305,254408000,9.05627498626709,8.061655015945435,57.72791161461189,8.906862497329712,9.366239173965676,8.447485820693748
2020-06-19 00:00:00+00:00,9.242500305175781,9.444999694824219,9.227250099182129,9.261249542236328,524160000,9.090399932861327,8.11340500831604,60.38814167353981,8.931162452697754,9.412134409079643,8.450190496315864
2020-06-22 00:00:00+00:00,9.300000190734863,9.53125,9.273249626159668,9.526749610900879,398468000,9.162574863433838,8.172465000152588,64.39566753768906,8.956187438964843,9.505252491729921,8.407122386199765
2020-06-23 00:00:00+00:00,9.550999641418457,9.642499923706055,9.407500267028809,9.449999809265137,375108000,9.202974891662597,8.226539993286133,63.845390845955876,8.992799949645995,9.571761376588238,8.413838522703752
2020-06-24 00:00:00+00:00,9.476249694824219,9.556500434875488,9.144499778747559,9.23550033569336,449372000,9.189849948883056,8.269274997711182,58.786070121051395,9.02831244468689,9.572615140756882,8.484009748616897
2020-06-25 00:00:00+00:00,9.35575008392334,9.505000114440918,9.182250022888184,9.489999771118164,376072000,9.259224891662598,8.3186549949646,60.28881562457825,9.078462409973145,9.596981945534488,8.559942874411803
2020-06-26 00:00:00+00:00,9.5,9.5,9.125,9.154999732971191,592084000,9.28147487640381,8.354404993057251,55.852839289125974,9.092437410354615,9.602928405037755,8.581946415671474
2020-06-29 00:00:00+00:00,9.169750213623047,9.204500198364258,8.899999618530273,9.199999809265137,342248000,9.284099864959718,8.392244987487793,52.75591276842592,9.112124919891357,9.606252385054296,8.61799745472842
2020-06-30 00:00:00+00:00,9.314000129699707,9.526249885559082,9.266500473022461,9.497750282287598,367892000,9.327024936676025,8.438674993515015,52.363778659293324,9.145749950408936,9.649120888213005,8.642379012604867
2020-07-01 00:00:00+00:00,9.520750045776367,9.575750350952148,9.413000106811523,9.529999732971191,326648000,9.356424903869629,8.494519987106322,66.43153144148785,9.183774948120117,9.682347990771268,8.685201905468967
2020-07-02 00:00:00+00:00,9.638999938964844,9.737500190734863,9.57824993133545,9.612250328063965,364056000,9.395849895477294,8.543689994812011,65.59955773129813,9.226062440872193,9.719053344463385,8.733071537281
2020-07-06 00:00:00+00:00,9.74174976348877,9.9087495803833,9.712499618530273,9.839249610900879,315892000,9.45364990234375,8.59846999168396,65.37307001415643,9.27202491760254,9.813856799957046,8.730193035248034
2020-07-07 00:00:00+00:00,9.946249961853027,10.069999694824219,9.850749969482422,9.871749877929688,357800000,9.488149929046632,8.651109991073609,69.20045391607476,9.325362396240234,9.883399143450097,8.76732564903037
2020-07-08 00:00:00+00:00,9.993749618530273,10.225000381469727,9.965499877929688,10.215999603271484,365480000,9.564749908447265,8.70688998222351,71.60019035671705,9.383862400054932,10.052863197202285,8.714861602907579
2020-07-09 00:00:00+00:00,10.380249977111816,10.569999694824219,10.233499526977539,10.508999824523926,494548000,9.692099857330323,8.771389980316162,75.37842358470085,9.440974903106689,10.277801545254114,8.604148260959263
2020-07-10 00:00:00+00:00,10.588749885559082,10.65524959564209,10.37874984741211,10.479249954223633,497676000,9.791024875640868,8.831744976043701,74.07116600123035,9.525124883651733,10.425071709806701,8.625178057496765
2020-07-13 00:00:00+00:00,10.595000267028809,10.79224967956543,10.024999618530273,10.052249908447266,457076000,9.880749893188476,8.886649971008302,59.76222441669581,9.581112384796143,10.465004468560227,8.697220301032058
2020-07-14 00:00:00+00:00,10.074999809265137,10.402750015258789,9.785499572753906,10.376999855041504,542676000,9.998449897766113,8.952799968719482,65.7679944249207,9.641274881362914,10.57103002122718,8.711519741498648
2020-07-15 00:00:00+00:00,10.414250373840332,10.432999610900879,10.055749893188477,10.227250099182129,403984000,10.071399879455566,9.01169997215271,67.24932681305987,9.699212408065796,10.623079816927094,8.775344999204497
2020-07-16 00:00:00+00:00,10.015000343322754,10.20674991607666,9.895500183105469,10.134750366210938,344964000,10.131874942779541,9.067524976730347,61.88371059621926,9.744149923324585,10.66055160811735,8.82774823853182
2020-07-17 00:00:00+00:00,10.225500106811523,10.248499870300293,10.087750434875488,10.201499938964844,266284000,10.190799903869628,9.122659978866578,71.40520816793413,9.793324899673461,10.69630061072172,8.890349188625203
2020-07-20 00:00:00+00:00,10.274250030517578,10.53125,10.156749725341797,10.510749816894531,284852000,10.257949924468994,9.180439977645873,74.19474997438677,9.855799913406372,10.77649943797497,8.935100388837775
2020-07-21 00:00:00+00:00,10.512999534606934,10.5600004196167,10.286749839782715,10.328499794006348,277036000,10.30362491607666,9.230759973526,66.01754622100913,9.895887422561646,10.826031392946286,8.965743452177007
2020-07-22 00:00:00+00:00,10.367500305175781,10.602499961853027,10.291500091552734,10.438750267028809,367292000,10.325899982452393,9.278224973678588,67.0098407430468,9.94532494544983,10.880773051707394,9.009876839192266
2020-07-23 00:00:00+00:00,10.449999809265137,10.54699993133545,10.03125,10.12975025177002,411660000,10.287975025177001,9.324769983291626,58.928573779145,9.990037441253662,10.86624068359852,9.113834198908805
2020-07-24 00:00:00+00:00,9.875,10.364749908447266,9.777000427246094,10.194499969482422,473292000,10.25950002670288,9.373059978485108,56.49274342798559,10.025262451171875,10.873006057697573,9.177518844646176
2020-07-27 00:00:00+00:00,10.232250213623047,10.441749572753906,10.21774959564209,10.421500205993652,292132000,10.296425056457519,9.420879974365235,59.38060703855934,10.088587474822997,10.847135227706586,9.330039721939409
2020-07-28 00:00:00+00:00,10.374250411987305,10.381999969482422,10.209250450134277,10.215499877929688,271636000,10.280275058746337,9.455374965667724,49.99105076334939,10.139362478256226,10.773161631712732,9.50556332479972
2020-07-29 00:00:00+00:00,10.39074993133545,10.516249656677246,10.347000122070312,10.465499877929688,284508000,10.304100036621094,9.4896799659729,49.208804056151955,10.18774995803833,10.760086613170449,9.61541330290621
2020-07-30 00:00:00+00:00,10.375,10.623000144958496,10.295249938964844,10.61400032043457,308880000,10.352025032043457,9.52584997177124,52.34940908942773,10.241949987411498,10.754170143927928,9.729729830895069
2020-07-31 00:00:00+00:00,10.563249588012695,10.766500473022461,10.432999610900879,10.614749908447266,386080000,10.3933500289917,9.55874496459961,61.51955901688139,10.292074966430665,10.736564720319222,9.847585212542107
2020-08-03 00:00:00+00:00,10.732500076293945,11.098750114440918,10.715250015258789,11.010250091552734,412720000,10.44330005645752,9.603444957733155,62.6032490789721,10.350624990463256,10.84917563143865,9.852074349487863
2020-08-04 00:00:00+00:00,11.050000190734863,11.227749824523926,10.906000137329102,11.227749824523926,310336000,10.533225059509277,9.64747495651245,69.3895301342611,10.418424987792969,11.003990900491617,9.832859075094321
2020-08-05 00:00:00+00:00,11.244000434875488,11.371749877929688,11.166250228881836,11.286749839782715,249924000,10.618025016784667,9.698854961395263,72.61926920053524,10.471962499618531,11.165451320896663,9.778473678340399
2020-08-06 00:00:00+00:00,11.349749565124512,11.357999801635742,11.178750038146973,11.33549976348877,244316000,10.738599967956542,9.75505994796753,72.42435386080544,10.513287496566772,11.307287599321654,9.71928739381189
2020-08-07 00:00:00+00:00,11.3125,11.50475025177002,11.037500381469727,11.19950008392334,342516000,10.839099979400634,9.809309940338135,64.62159350744375,10.549300003051759,11.400103081680703,9.698496924422814
2020-08-10 00:00:00+00:00,11.334250450134277,11.408249855041504,10.856499671936035,11.164999961853027,427796000,10.913449954986572,9.855099945068359,68.94677223972364,10.604937505722045,11.464371827884335,9.745503183559755
2020-08-11 00:00:00+00:00,11.073749542236328,11.136750221252441,10.79574966430664,10.850000381469727,354512000,10.976900005340577,9.895974960327148,58.524203307705655,10.628587532043458,11.487643770334492,9.769531293752424
2020-08-12 00:00:00+00:00,10.990750312805176,11.467000007629395,10.958250045776367,11.440250396728516,464412000,11.07437505722046,9.948274974822999,74.32709033865977,10.689237546920776,11.598783423475334,9.779691670366217
2020-08-13 00:00:00+00:00,11.545999526977539,11.721750259399414,11.35575008392334,11.442999839782715,374460000,11.157275009155274,10.001744976043701,73.72221559822377,10.754650020599366,11.684242552582178,9.825057488616553
2020-08-14 00:00:00+00:00,11.529999732971191,11.704750061035156,11.440500259399414,11.564000129699707,366436000,11.252200031280518,10.057694969177247,72.61928767628157,10.822775030136109,11.780945222304751,9.864604837967466
2020-08-17 00:00:00+00:00,11.851249694824219,12.409749984741211,11.81725025177002,12.336999893188477,621300000,11.384875011444091,10.126034965515137,84.30074135293827,10.914087533950806,12.073913817825535,9.754261250076077
2020-08-18 00:00:00+00:00,12.449999809265137,12.496000289916992,12.086250305175781,12.260749816894531,503448000,11.488175010681152,10.195149955749512,80.75375833597448,11.010700035095216,12.281720560601268,9.739679509589163
2020-08-19 00:00:00+00:00,12.296500205993652,12.3149995803833,12.097999572753906,12.138500213623047,622624000,11.573350048065185,10.256999969482422,76.35265235390392,11.095687532424927,12.431347574160478,9.760027490689376
2020-08-20 00:00:00+00:00,11.975000381469727,12.375,11.87874984741211,12.140999794006348,921388000,11.653900051116944,10.312484970092774,76.3669506026514,11.196250009536744,12.528547467761996,9.863952551311492
2020-08-21 00:00:00+00:00,12.201749801635742,12.80875015258789,12.195249557495117,12.683500289916992,999868000,11.802300071716308,10.390229969024658,77.50926628577163,11.320700025558471,12.722201669897597,9.919198381219346
2020-08-24 00:00:00+00:00,12.883749961853027,12.912500381469727,12.507499694824219,12.720250129699707,490564000,11.957825088500977,10.46598497390747,76.08811615462835,11.435637521743775,12.902173016572494,9.969102026915056
2020-08-25 00:00:00+00:00,12.630749702453613,12.761249542236328,12.573749542236328,12.75,289076000,12.147825050354005,10.53750997543335,75.84107809978445,11.56236252784729,13.02297368396411,10.101751371730469
2020-08-26 00:00:00+00:00,12.799249649047852,12.868499755859375,12.677749633789062,12.77299976348877,321244000,12.281099987030029,10.611599979400635,75.61933633333311,11.677737522125245,13.138082511428218,10.217392532822272
2020-08-27 00:00:00+00:00,12.781499862670898,12.850000381469727,12.566499710083008,12.628250122070312,317604000,12.399625015258788,10.679444980621337,75.38422333395347,11.778450012207031,13.207396095841661,10.349503928572402
2020-08-28 00:00:00+00:00,12.675000190734863,13.14799976348877,12.642499923706055,13.147749900817871,537160000,12.557999992370606,10.758039970397949,80.04851551317064,11.905100011825562,13.348702423016451,10.461497600634672
2020-08-31 00:00:00+00:00,13.18274974822998,13.574999809265137,13.037750244140625,13.374500274658203,500840000,12.661750030517577,10.840304985046387,89.3102000133057,12.023312520980834,13.543550690255381,10.503074351706287
2020-09-01 00:00:00+00:00,13.479999542236328,13.993749618530273,13.43649959564209,13.821000099182129,511316000,12.817775058746339,10.926189994812011,88.80921000061252,12.152975034713744,13.822538653037313,10.483411416390176
2020-09-02 00:00:00+00:00,14.703749656677246,14.726750373840332,13.899999618530273,14.346500396728516,874012000,13.038575077056885,11.02412000656128,90.43873544351311,12.305962562561035,14.188483630377622,10.423441494744448
2020-09-03 00:00:00+00:00,13.828749656677246,13.884499549865723,12.87874984741211,13.01550006866455,945128000,13.126025104522705,11.099720001220703,65.11979343411022,12.389962577819825,14.23979795246312,10.54012720317653
2020-09-04 00:00:00+00:00,12.7837495803833,13.175000190734863,11.704750061035156,12.6225004196167,1463684000,13.119925117492675,11.162370014190675,53.229644605212194,12.461112594604492,14.225652686097677,10.696572503111307
2020-09-08 00:00:00+00:00,11.73449993133545,12.550000190734863,11.70425033569336,11.913000106811523,795728000,13.039200115203858,11.21753002166748,46.559147536874974,12.498512601852417,14.176992639233728,10.820032564471106
2020-09-09 00:00:00+00:00,12.399999618530273,12.809249877929688,12.231749534606934,12.71500015258789,736200000,13.035700130462647,11.287830028533936,55.027908240990655,12.591762590408326,14.081200172855207,11.102325007961445
2020-09-10 00:00:00+00:00,12.989250183105469,13.065250396728516,12.166999816894531,12.311750411987305,698684000,12.9895751953125,11.34411003112793,51.39189418416864,12.635337591171265,14.030967338185379,11.23970784415715
2020-09-11 00:00:00+00:00,12.48550033569336,12.65250015258789,11.895750045776367,12.16450023651123,636928000,12.943200206756591,11.39680004119873,45.477911598531755,12.67141261100769,13.971287642741911,11.37153757927347
2020-09-14 00:00:00+00:00,13.081000328063965,13.3149995803833,12.631250381469727,12.872249603271484,1201744000,12.915650177001954,11.462000026702881,51.18573596452947,12.736825084686279,13.9292886094996,11.544361559872957
2020-09-15 00:00:00+00:00,13.279999732971191,13.298749923706055,12.827750205993652,12.991000175476074,727556000,12.87730016708374,11.525035037994385,51.85427545038127,12.76952509880066,13.95164744976711,11.58740274783421
2020-09-16 00:00:00+00:00,12.957249641418457,13.09274959564209,12.513750076293945,12.51449966430664,556384000,12.746650123596192,11.577890033721923,48.14082223674195,12.782212591171264,13.946657720891693,11.617767461450835
2020-09-17 00:00:00+00:00,12.13224983215332,12.589750289916992,12.034749984741211,12.463500022888184,792512000,12.558350086212158,11.622840042114257,48.79889123073027,12.79846258163452,13.933790961488832,11.66313420178021
2020-09-18 00:00:00+00:00,12.59375,12.632499694824219,11.988750457763672,12.189249992370605,698460000,12.475725078582764,11.656445045471191,42.752912578375636,12.800875091552735,13.930511854383314,11.671238328722156
2020-09-21 00:00:00+00:00,11.925000190734863,12.522500038146973,11.904500007629395,12.517250061035156,721044000,12.465200042724609,11.697205047607422,43.61618839378774,12.792562580108642,13.928266454842309,11.656858705374976
2020-09-22 00:00:00+00:00,12.574999809265137,12.64799976348877,12.155500411987305,12.637749671936035,646452000,12.53767499923706,11.748915042877197,40.73885365912645,12.788437557220458,13.925845345263559,11.651029769177358
2020-09-23 00:00:00+00:00,12.575499534606934,12.72700023651123,12.07925033569336,12.123749732971191,647012000,12.47854995727539,11.78385004043579,32.57144574887906,12.757125043869019,13.932824723610288,11.58142536412775
2020-09-24 00:00:00+00:00,12.072250366210938,12.569499969482422,12.013999938964844,12.347999572753906,731240000,12.48217487335205,11.826265029907226,43.666977621224774,12.735875034332276,13.92564561255036,11.546104456114191
2020-09-25 00:00:00+00:00,12.447500228881836,12.883500099182129,12.245750427246094,12.873749732971191,588016000,12.553099822998046,11.881045017242432,52.325198395677184,12.74815001487732,13.93831094557945,11.557989084175189
